country_name,country_code,indicator_name,indicator_code,debt_2021,debt_2022,total_debt2023
Sudan,SDN,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,,,
Suriname,SUR,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,310091982.1,291465418,481963257.7
Suriname,SUR,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,251158000,235915000,303143900.7
Suriname,SUR,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,304323000,500930817.4,281264418.7
Suriname,SUR,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,49191000,300775817.4,234649214.3
Suriname,SUR,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,50219314.4,46437481.1,215159963.2
Suriname,SUR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,48749000,293615000,151879558.9
Suriname,SUR,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,58933982.1,55550418,124163741
Suriname,SUR,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,26396000,21685000,86876000
Suriname,SUR,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,442000,7160817.4,82769655.4
Suriname,SUR,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,442000,7160817.4,82769655.4
Suriname,SUR,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,23823314.4,24752481.1,65544378.4
Suriname,SUR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,909000,909000,63850246
Suriname,SUR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,909000,909000,63850246
Suriname,SUR,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,,,62739584.8
Suriname,SUR,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,58024982.1,54641418,60313495
Suriname,SUR,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,,,55097000
Suriname,SUR,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,,,55097000
Suriname,SUR,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,,,54655616
Suriname,SUR,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,20551314.4,21213481.1,48696466.2
Suriname,SUR,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,0,0,46615204.4
Suriname,SUR,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,0,0,46615204.4
Suriname,SUR,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,,,29333333.3
Suriname,SUR,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,,,29333333.3
Suriname,SUR,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,,,25322282.7
Suriname,SUR,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,,,25322282.7
Suriname,SUR,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,3272000,3539000,16847912.2
Suriname,SUR,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,,,7642584.8
Suriname,SUR,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,,,7642584.8
Suriname,SUR,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,0,0,0
Suriname,SUR,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,,,
Suriname,SUR,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,,,
Syrian Arab Republic,SYR,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,0,0,91796688
Syrian Arab Republic,SYR,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,0,0,90902877.2
Syrian Arab Republic,SYR,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,0,0,59080335.7
Syrian Arab Republic,SYR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,,,31822541.5
Syrian Arab Republic,SYR,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,,,31822541.5
Syrian Arab Republic,SYR,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,0,0,12263742.8
Syrian Arab Republic,SYR,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,0,0,12239211
Syrian Arab Republic,SYR,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,0,0,10112852.1
Syrian Arab Republic,SYR,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,,,2126358.9
Syrian Arab Republic,SYR,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,,,893810.8
Syrian Arab Republic,SYR,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,,,893810.8
Syrian Arab Republic,SYR,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,,,893810.8
Syrian Arab Republic,SYR,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,,,24531.8
Syrian Arab Republic,SYR,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,,,24531.8
Syrian Arab Republic,SYR,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,,,24531.8
Syrian Arab Republic,SYR,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,0,0,585.4
Syrian Arab Republic,SYR,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,0,0,585.4
Syrian Arab Republic,SYR,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,0,0,585.4
Syrian Arab Republic,SYR,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,0,0,0
Syrian Arab Republic,SYR,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,0,0,0
Syrian Arab Republic,SYR,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,0,0,0
Syrian Arab Republic,SYR,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,0,0,0
Syrian Arab Republic,SYR,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,0,0,0
Syrian Arab Republic,SYR,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,,,
Syrian Arab Republic,SYR,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,,,
Syrian Arab Republic,SYR,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,,,
Syrian Arab Republic,SYR,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,,,
Syrian Arab Republic,SYR,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,,,
Syrian Arab Republic,SYR,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,,,
Syrian Arab Republic,SYR,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,,,
Syrian Arab Republic,SYR,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,,,
Tajikistan,TJK,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,374863785,350541529.3,522288931.8
Tajikistan,TJK,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,230450000,162374000,333711215.6
Tajikistan,TJK,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,513143874.7,396175036.3,287454604.8
Tajikistan,TJK,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,242631874.7,192658036.3,287454604.8
Tajikistan,TJK,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,203230693.9,177848534.6,278441023.4
Tajikistan,TJK,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,144413785,188167529.3,188577716.2
Tajikistan,TJK,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,113486499.2,119191104.6,114629354.3
Tajikistan,TJK,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,73776095.9,78964770.5,95146586.6
Tajikistan,TJK,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,70637689.1,109202758.8,93431129.6
Tajikistan,TJK,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,70637689.1,109202758.8,93431129.6
Tajikistan,TJK,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,41159499.2,43015875.2,53790356.3
Tajikistan,TJK,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,35625000,35649229.4,35655998
Tajikistan,TJK,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,35625000,35625000,35624000
Tajikistan,TJK,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,35625000,35625000,35624000
Tajikistan,TJK,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,14853060,16799592.9,31189957.8
Tajikistan,TJK,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,36702000,40526000,25183000
Tajikistan,TJK,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,26306439.2,26216282.3,22600398.5
Tajikistan,TJK,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,39401180.8,14809501.7,9013581.4
Tajikistan,TJK,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,39401180.8,14809501.7,9013581.4
Tajikistan,TJK,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,0,24229.4,31998
Tajikistan,TJK,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,0,24229.4,31998
Tajikistan,TJK,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,0,0,0
Tajikistan,TJK,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,0,0,0
Tajikistan,TJK,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,0,0,0
Tajikistan,TJK,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,0,0,0
Tajikistan,TJK,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,0,0,0
Tajikistan,TJK,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,0,0,0
Tajikistan,TJK,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,0,0,0
Tajikistan,TJK,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,0,0,0
Tajikistan,TJK,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,,,
Tajikistan,TJK,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,,,
Tanzania,TZA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,3031255124,2970626606,2421184948
Tanzania,TZA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,869944123.5,1944302606,2108128501
Tanzania,TZA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,1243124280,1533852693,1499231963
Tanzania,TZA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,728220585.2,1749908269,1406000621
Tanzania,TZA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,141723538.3,194394336.6,702127880.4
Tanzania,TZA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,141723538.3,194394336.6,702127880.4
Tanzania,TZA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,383879863,538064212.7,693616434.6
Tanzania,TZA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,324095216.3,417210592.7,660367085.9
Tanzania,TZA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,834744416.6,642366479.9,588337340
Tanzania,TZA,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,834744416.6,642366479.9,588291488.1
Tanzania,TZA,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,834744416.6,642366479.9,588291488.1
Tanzania,TZA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,212346862.9,334887382.7,358218267.3
Tanzania,TZA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,212346862.9,334887382.7,358218267.3
Tanzania,TZA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,171533000.1,203176830,335398167.3
Tanzania,TZA,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,1976935000,343329000,313056446.7
Tanzania,TZA,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,1976935000,343329000,313056446.7
Tanzania,TZA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,151265593,167878460.3,227477149.9
Tanzania,TZA,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,3500000,52461000,218154000
Tanzania,TZA,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,24500000,353422000,217278188.1
Tanzania,TZA,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,169329623.3,196871132.4,214735936
Tanzania,TZA,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,169329623.3,196871132.4,214735936
Tanzania,TZA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,169329623.3,196871132.4,214735936
Tanzania,TZA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,106570990.3,112624752.5,171209957.5
Tanzania,TZA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,44694602.7,55253707.8,56267192.4
Tanzania,TZA,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,0,0,45851.9
Tanzania,TZA,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,0,0,0
Tanzania,TZA,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,0,0,0
Tanzania,TZA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,,,
Tanzania,TZA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,,,
Tanzania,TZA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,,,
Tanzania,TZA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,,,
Thailand,THA,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,16351352857,39009795001,16927181263
Thailand,THA,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,14916583000,37697777886,15990069000
Thailand,THA,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,791184875.1,1084884067,4933874878
Thailand,THA,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,681831215,791675023.5,3105073900
Thailand,THA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,73459000,252366000,1673752000
Thailand,THA,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,73459000,252366000,1673752000
Thailand,THA,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,73459000,252366000,1673752000
Thailand,THA,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,443769856.5,435017114.7,637112263.2
Thailand,THA,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,128084000,124532000,393486785.7
Thailand,THA,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,750000000,350000000,350000000
Thailand,THA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,991000000,877000000,300000000
Thailand,THA,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,991000000,877000000,300000000
Thailand,THA,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,991000000,877000000,300000000
Thailand,THA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,315685856.5,310485114.7,243625477.5
Thailand,THA,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,315685856.5,310485114.7,243625477.5
Thailand,THA,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,35894660.1,40843043.4,155048978
Thailand,THA,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,12271000,23405000,124060000
Thailand,THA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,179821349,532305512.2,73425595.7
Thailand,THA,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,24071682349,22136459323,73425595.7
Thailand,THA,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,179821349,532305512.2,73425595.7
Thailand,THA,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,1679821349,532305512.2,73425595.7
Thailand,THA,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,23623660.1,17438043.4,30988978
Thailand,THA,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,0,0,0
Thailand,THA,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,1500000000,0,0
Thailand,THA,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,0,0,0
Thailand,THA,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,,,
Thailand,THA,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,,,
Thailand,THA,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,,,
Thailand,THA,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,,,
Thailand,THA,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,,,
Thailand,THA,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,,,
Timor-Leste,TLS,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,22628492.3,31029356.9,130107801.8
Timor-Leste,TLS,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,22628492.3,31029356.9,130107801.8
Timor-Leste,TLS,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,18690000,25858000,118081793.5
Timor-Leste,TLS,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,6356000,10467000,18533685.7
Timor-Leste,TLS,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,6356000,10467000,18533685.7
Timor-Leste,TLS,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,6356000,10467000,16493615
Timor-Leste,TLS,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,3938492.3,5171356.9,12026008.3
Timor-Leste,TLS,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,3938492.3,5171356.9,12026008.3
Timor-Leste,TLS,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,3242454.5,4027000,11601519.1
Timor-Leste,TLS,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,3242454.5,4027000,11601519.1
Timor-Leste,TLS,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,3051000,4027000,11135282.8
Timor-Leste,TLS,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,0,,2040070.7
Timor-Leste,TLS,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,0,,2040070.7
Timor-Leste,TLS,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,191454.5,,466236.3
Timor-Leste,TLS,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,0,0,0
Timor-Leste,TLS,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,0,0,0
Timor-Leste,TLS,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,0,0,0
Timor-Leste,TLS,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,,,
Timor-Leste,TLS,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,,,
Timor-Leste,TLS,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,,,
Timor-Leste,TLS,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,,,
Timor-Leste,TLS,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,,,
Timor-Leste,TLS,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,,,
Timor-Leste,TLS,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,,,
Timor-Leste,TLS,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,,,
Timor-Leste,TLS,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,,,
Timor-Leste,TLS,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,,,
Timor-Leste,TLS,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,,,
Timor-Leste,TLS,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,,,
Timor-Leste,TLS,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,,,
Timor-Leste,TLS,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,,,
Togo,TGO,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,770400100,193279604.5,481312765.9
Togo,TGO,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,111900786,165556908.2,400665450.8
Togo,TGO,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,76055512.3,121016383.9,249652594.3
Togo,TGO,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,70868536.9,140013612.5,155091962.5
Togo,TGO,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,35845273.7,44540524.3,151012856.5
Togo,TGO,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,35845273.7,44540524.3,151012856.5
Togo,TGO,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,63656603.3,107654665,133454841.2
Togo,TGO,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,88882372.2,88841267,94526615.1
Togo,TGO,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,8499314,27722696.3,80647315.1
Togo,TGO,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,8499314,27722696.3,80647315.1
Togo,TGO,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,25998085.7,63676375.3,71597471.5
Togo,TGO,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,25998085.7,63676375.3,71597471.5
Togo,TGO,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,37658517.6,43978289.7,61857369.7
Togo,TGO,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,52000000,52000000,51998000
Togo,TGO,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,22799282.2,24800287.4,30942139.3
Togo,TGO,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,7211933.6,32358947.5,21637121.3
Togo,TGO,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,7211933.6,32358947.5,21637121.3
Togo,TGO,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,7211933.6,32358947.5,21637121.3
Togo,TGO,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,15181058.3,12747567.6,18357139.7
Togo,TGO,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,7618223.9,12052719.8,12584999.6
Togo,TGO,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,14083090,12040979.6,11586475.8
Togo,TGO,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,14083090,12040979.6,11586475.8
Togo,TGO,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,14083090,12040979.6,11586475.8
Togo,TGO,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,,,0
Togo,TGO,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,0,0,0
Togo,TGO,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,,,
Togo,TGO,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,,,
Togo,TGO,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,,,
Togo,TGO,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,,,
Togo,TGO,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,,,
Togo,TGO,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,,,
Tonga,TON,"PPG, official creditors (AMT, current US$)",DT.AMT.OFFT.CD,2727523.4,8058583.6,18525334.2
Tonga,TON,"Principal repayments on external debt, long-term (AMT, current US$)",DT.AMT.DLXF.CD,2727523.4,8058583.6,18525334.2
Tonga,TON,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,,5476655,15947520.5
Tonga,TON,"PPG, bilateral (AMT, current US$)",DT.AMT.BLAT.CD,,5476655,15947520.5
Tonga,TON,"Interest payments on external debt, long-term (INT, current US$)",DT.INT.DLXF.CD,2058783.6,2656875.3,2633282.5
Tonga,TON,"PPG, official creditors (INT, current US$)",DT.INT.OFFT.CD,2058783.6,2656875.3,2633282.5
Tonga,TON,"PPG, multilateral (AMT, current US$)",DT.AMT.MLAT.CD,2727523.4,2581928.6,2577813.7
Tonga,TON,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,1026126.8,334000,1947754.5
Tonga,TON,"PPG, multilateral (DIS, current US$)",DT.DIS.MLAT.CD,1026126.8,334000,1947754.5
Tonga,TON,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,1026126.8,334000,1947754.5
Tonga,TON,"PPG, bilateral (INT, current US$)",DT.INT.BLAT.CD,1368320.2,2066404.2,1866733.5
Tonga,TON,"PPG, multilateral (INT, current US$)",DT.INT.MLAT.CD,690463.4,590471.1,766549
Tonga,TON,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,0,0,0
Tonga,TON,"PPG, bilateral (DIS, current US$)",DT.DIS.BLAT.CD,0,0,0
Tonga,TON,"PPG, commercial banks (DIS, current US$)",DT.DIS.PCBK.CD,0,0,0
Tonga,TON,"PPG, other private creditors (DIS, current US$)",DT.DIS.PROP.CD,0,0,0
Tonga,TON,"PPG, private creditors (DIS, current US$)",DT.DIS.PRVT.CD,0,0,0
Tonga,TON,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,,,
Tonga,TON,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,,,
Tonga,TON,"PPG, other private creditors (AMT, current US$)",DT.AMT.PROP.CD,,,
Tonga,TON,"PPG, private creditors (AMT, current US$)",DT.AMT.PRVT.CD,,,
Tonga,TON,"Principal repayments on external debt, private nonguaranteed (PNG) (AMT, current US$)",DT.AMT.DPNG.CD,,,
Tonga,TON,"PPG, bonds (AMT, current US$)",DT.AMT.PBND.CD,,,
Tonga,TON,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,,,
Tonga,TON,"PPG, commercial banks (AMT, current US$)",DT.AMT.PCBK.CD,,,
Tonga,TON,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,,,
Tonga,TON,"Interest payments on external debt, private nonguaranteed (PNG) (INT, current US$)",DT.INT.DPNG.CD,,,
Tonga,TON,"PPG, bonds (INT, current US$)",DT.INT.PBND.CD,,,
Tonga,TON,"PPG, commercial banks (INT, current US$)",DT.INT.PCBK.CD,,,
Tonga,TON,"PPG, other private creditors (INT, current US$)",DT.INT.PROP.CD,,,
Tonga,TON,"PPG, private creditors (INT, current US$)",DT.INT.PRVT.CD,,,
Tunisia,TUN,"Disbursements on external debt, long-term (DIS, current US$)",DT.DIS.DLXF.CD,1791224722,1974799667,3155875336
Tunisia,TUN,"PPG, official creditors (DIS, current US$)",DT.DIS.OFFT.CD,1737327184,1913476503,3043844375
